13:49:31:852,-55,10
13:49:32:200,-47,9
13:49:32:552,-36,8
13:49:32:900,-35,8
13:49:33:252,-44,8
13:49:33:600,-32,8
13:49:33:952,-39,11
13:49:34:301,-42,10
13:49:34:653,-54,9
13:49:35:000,-59,9
13:49:35:352,-74,8
13:49:35:704,-76,7
13:49:36:052,-61,9
13:49:36:404,-67,9
13:49:36:752,-68,8
13:49:37:104,-68,10
13:49:37:452,-69,9
13:49:37:804,-70,8
13:49:38:155,-68,7
13:49:38:496,-70,8
13:49:38:855,-73,10
13:49:39:199,-71,8
13:49:39:555,-74,9
13:49:39:906,-78,8
13:49:40:254,-71,9
13:49:40:606,-76,6
13:49:40:954,-83,5
13:49:41:307,-82,9
13:49:42:007,-76,8
13:49:42:355,-71,9
13:49:42:707,-76,9
13:49:43:059,-73,10
13:49:43:407,-67,8
13:49:43:759,-74,9
13:49:44:106,-68,8
13:49:44:456,-72,10
13:49:44:807,-74,9
13:49:45:159,-76,8
13:49:45:507,-78,7
13:49:45:859,-84,7
13:49:46:207,-75,8
13:49:46:559,-75,9
13:49:46:907,-80,7
13:49:47:259,-82,8
13:49:47:611,-87,8
13:49:47:959,-81,9
13:49:48:659,-80,7
13:49:49:011,-81,8
13:49:49:359,-93,1
13:49:49:711,-87,6
13:49:50:063,-82,8
13:49:50:411,-84,7
13:49:51:111,-90,0
13:49:51:460,-84,6
13:49:51:813,-80,8
13:49:52:160,-92,0
13:49:52:512,-83,9
13:49:52:860,-90,4
13:49:53:564,-87,5
13:49:53:912,-81,9
13:49:54:264,-86,7
13:49:54:612,-87,7
13:49:54:964,-83,5
13:49:55:313,-82,7
13:49:56:365,-85,6
13:49:56:717,-85,7
13:49:57:065,-93,0
13:49:57:765,-91,3
13:49:58:466,-85,7
13:49:58:814,-87,6
13:49:59:514,-85,7
13:49:59:866,-87,5
13:50:00:218,-88,5
13:50:00:566,-93,3
13:50:00:918,-91,3
13:50:01:263,-85,5
13:50:01:615,-91,3
13:50:01:967,-86,6
13:50:02:667,-84,7
13:50:03:018,-80,8
13:50:03:366,-86,4
13:50:03:718,-89,3
13:50:04:070,-88,4
13:50:04:419,-85,4
13:50:04:771,-90,5
13:50:05:119,-86,5
13:50:05:470,-89,7
13:50:05:818,-89,2
13:50:06:170,-81,9
13:50:06:518,-84,9
13:50:06:870,-85,5
13:50:07:222,-85,8
13:50:07:571,-89,4
13:50:07:919,-84,8
13:50:08:619,-88,6
13:50:09:323,-92,2
13:50:09:671,-85,5
13:50:10:023,-83,6
13:50:10:371,-81,9
13:50:10:723,-80,8
13:50:11:071,-81,9
13:50:11:423,-92,-2
13:50:11:771,-86,7
13:50:12:123,-82,5
13:50:12:475,-83,6
13:50:12:823,-86,5
13:50:13:175,-85,5
13:50:13:524,-89,2
13:50:13:872,-94,-4
13:50:14:224,-86,5
13:50:14:924,-81,8
13:50:15:276,-88,6
13:50:15:624,-85,5
13:50:15:976,-91,4
13:50:16:325,-84,8
13:50:16:677,-87,5
13:50:17:025,-94,-4
13:50:17:376,-93,2
13:50:17:728,-84,9
13:50:18:077,-88,6
13:50:18:425,-90,4
13:50:18:777,-89,6
13:50:19:478,-91,-1
13:50:19:826,-90,3
13:50:20:178,-90,5
13:50:20:526,-89,5
13:50:20:878,-92,1
13:50:21:578,-87,7
13:50:21:930,-90,5
13:50:22:279,-93,3
13:50:22:629,-86,7
13:50:22:981,-88,4
13:50:23:681,-91,5
13:50:24:028,-90,4
13:50:24:380,-90,5
13:50:24:732,-86,7
13:50:25:080,-94,0
13:50:25:430,-93,3
13:50:27:180,-86,6
13:50:27:532,-85,6
13:50:27:884,-86,6
13:50:28:582,-95,0
13:50:28:933,-91,4
13:50:29:281,-93,-1
13:50:29:985,-92,0
13:50:30:685,-93,4
13:50:31:033,-93,-1
13:50:31:386,-88,4
13:50:31:734,-93,1
13:50:32:086,-88,-6
13:50:32:434,-96,-1
13:50:32:786,-95,0
13:50:33:134,-91,0
13:50:33:486,-95,-6
13:50:33:838,-90,2
13:50:34:185,-94,0
13:50:34:535,-92,4
13:50:34:886,-91,0
13:50:35:238,-93,0
13:50:35:586,-88,5
13:50:35:938,-96,-3
13:50:36:287,-90,4
13:50:36:639,-87,8
13:50:37:336,-95,0
13:50:37:688,-97,-6
13:50:38:036,-93,3
13:50:38:740,-93,0
13:50:39:439,-96,0
13:50:39:787,-94,0
13:50:40:139,-95,-4
13:50:40:840,-93,-5
13:50:41:188,-92,0
13:50:41:540,-98,-10
13:50:42:590,-91,2
13:50:42:941,-97,-1
13:50:43:290,-88,0
13:50:43:642,-91,3
13:50:43:990,-93,2
13:50:44:342,-97,-4
13:50:44:693,-96,-6
13:50:45:041,-93,-1
13:50:45:393,-96,-4
13:50:45:741,-96,-1
13:50:46:093,-93,0
13:50:46:442,-95,0
13:50:46:794,-90,4
13:50:47:142,-94,2
13:50:47:842,-89,-1
13:50:48:543,-95,-2
13:50:49:596,-91,4
13:50:50:296,-89,2
13:50:50:644,-97,-1
13:50:50:996,-91,1
13:50:51:696,-95,0
13:50:52:044,-90,5
13:50:52:745,-91,4
13:50:53:097,-95,-3
13:50:53:447,-94,2
13:50:53:798,-93,2
13:50:54:146,-96,-1
13:50:54:498,-96,0
13:50:54:846,-95,0
13:50:55:198,-97,-4
13:50:55:547,-97,-7
13:50:55:899,-96,-1
13:50:56:246,-95,-2
13:50:56:950,-94,-1
13:50:57:298,-95,1
13:50:57:650,-97,-4
13:50:57:998,-96,-8
13:50:58:351,-96,0
13:50:58:699,-96,-2
13:51:00:099,-98,-9
13:51:00:450,-94,2
13:51:00:798,-93,0
13:51:01:150,-98,-7
13:51:01:500,-97,-6
13:51:01:851,-95,-3
13:51:03:251,-96,-1
13:51:03:603,-97,0
13:51:03:952,-96,-4
13:51:05:355,-95,-3
13:51:05:703,-97,-5
13:51:06:055,-97,-4
13:51:06:403,-96,-2
13:51:07:103,-97,-5
13:51:07:453,-95,0
13:51:08:156,-97,-3
13:51:09:205,-94,0
13:51:10:607,-98,-3
13:51:11:659,-97,-4
13:51:12:007,-95,-2
13:51:12:707,-99,-7
13:51:13:059,-97,-1
13:51:13:760,-96,-6
13:51:14:108,-98,-10
13:51:14:460,-95,-2
13:51:15:507,-99,-7
13:51:15:859,-93,-5
13:51:17:260,-96,-5
13:51:18:660,-95,-7
13:51:19:012,-97,-1
13:51:19:713,-98,-3
13:51:20:061,-98,-7
13:51:20:413,-94,-7
13:51:22:514,-95,-7
13:51:23:214,-98,-9
13:51:23:914,-98,-8
13:51:24:262,-96,-9
13:51:24:614,-97,-4
13:51:27:067,-95,-6
13:51:27:415,-98,-5
13:51:28:816,-97,-6
13:51:29:868,-97,-6
13:51:31:261,-94,-6
13:51:32:669,-97,-11
13:51:33:021,-96,-13
13:51:34:769,-99,-13
13:51:35:470,-98,-12
13:51:35:822,-97,-8
13:51:39:324,-96,-13
13:51:41:075,-97,-10
13:51:44:227,-99,-11
13:51:48:074,-99,-9
13:51:48:427,-99,-13
